Tanggal,Close_interpolated
2024-11-16,2737.2218017210657
2024-11-17,2738.644206275117
2024-11-18,2740.0666108291684
2024-11-19,2741.48901538322
2024-11-20,2742.911419937271
2024-11-21,2744.3338244913225
2024-11-22,2745.756229045374
2024-11-23,2747.178633599425
2024-11-24,2748.6010381534766
2024-11-25,2750.023442707528
2024-11-26,2751.4458472615793
2024-11-27,2752.8682518156306
2024-11-28,2754.290656369682
2024-11-29,2755.7130609237333
2024-11-30,2757.1354654777847
2024-12-01,2758.557870031836
2024-12-02,2759.9802745858874
2024-12-03,2761.4026791399388
2024-12-04,2762.82508369399
2024-12-05,2764.2474882480415
2024-12-06,2765.669892802093
2024-12-07,2767.092297356144
2024-12-08,2768.5147019101955
2024-12-09,2769.937106464247
2024-12-10,2771.3595110182982
2024-12-11,2772.7819155723496
2024-12-12,2774.204320126401
2024-12-13,2775.6267246804523
2024-12-14,2777.0491292345037
2024-12-15,2778.471533788555
2024-12-16,2779.8939383426064
2024-12-17,2781.3163428966577
2024-12-18,2782.738747450709
2024-12-19,2784.1611520047604
2024-12-20,2785.583556558812
2024-12-21,2787.005961112863
2024-12-22,2788.4283656669145
2024-12-23,2789.850770220966
2024-12-24,2791.273174775017
2024-12-25,2792.6955793290686
2024-12-26,2794.11798388312
2024-12-27,2795.5403884371713
2024-12-28,2796.9627929912226
2024-12-29,2798.385197545274
2024-12-30,2799.8076020993253
2024-12-31,2801.2300066533767
