Tanggal,Close_interpolated
2024-01-01,2272.4959898700845
2024-01-02,2282.523758076415
2024-01-03,2290.1850031147537
2024-01-04,2291.1639672084807
2024-01-05,2245.577904342347
2024-01-06,2257.5527998547054
2024-01-07,2232.410898861224
2024-01-08,2283.6497186710667
2024-01-09,2291.1574684149514
2024-01-10,2258.513558326282
2024-01-11,2279.376950244861
2024-01-12,2304.3381217554534
2024-01-13,2293.304902077765
2024-01-14,2275.124199290769
2024-01-15,2270.387831903052
2024-01-16,2295.46380709699
2024-01-17,2344.719885323003
2024-01-18,2371.985455254293
2024-01-19,2397.390015561151
2024-01-20,2412.419681278376
2024-01-21,2488.029430848484
2024-01-22,2468.630508710104
2024-01-23,2460.5640408432673
2024-01-24,2478.737690930269
2024-01-25,2481.0428242718103
2024-01-26,2549.201757238146
2024-01-27,2534.1823841959813
2024-01-28,2499.786355104906
2024-01-29,2488.721881592605
2024-01-30,2471.8656053065697
2024-01-31,2468.0993615646203
2024-02-01,2478.127129770951
2024-02-02,2485.788374809289
2024-02-03,2486.7673389030165
2024-02-04,2441.181276036883
2024-02-05,2453.156171549241
2024-02-06,2428.0142705557596
2024-02-07,2479.2530903656025
2024-02-08,2486.760840109487
2024-02-09,2454.1169300208176
2024-02-10,2474.9803219393966
2024-02-11,2499.941493449989
2024-02-12,2488.9082737723
2024-02-13,2470.7275709853047
2024-02-14,2465.9912035975876
2024-02-15,2491.0671787915257
2024-02-16,2540.3232570175387
2024-02-17,2567.5888269488287
2024-02-18,2592.9933872556867
2024-02-19,2608.023052972912
2024-02-20,2683.63280254302
2024-02-21,2664.23388040464
2024-02-22,2656.1674125378026
2024-02-23,2674.3410626248046
2024-02-24,2676.646195966346
2024-02-25,2744.805128932682
2024-02-26,2729.785755890517
2024-02-27,2695.3897267994416
2024-02-28,2684.3252532871406
2024-02-29,2667.4689770011055
2024-03-01,2663.702733259156
2024-03-02,2673.7305014654867
2024-03-03,2681.391746503825
2024-03-04,2682.3707105975523
2024-03-05,2636.7846477314188
2024-03-06,2648.759543243777
2024-03-07,2623.6176422502954
2024-03-08,2674.856462060138
2024-03-09,2682.364211804023
2024-03-10,2649.7203017153533
2024-03-11,2670.5836936339324
2024-03-12,2695.544865144525
2024-03-13,2684.511645466836
2024-03-14,2666.3309426798405
2024-03-15,2661.5945752921234
2024-03-16,2686.6705504860615
2024-03-17,2735.9266287120745
2024-03-18,2763.192198643364
2024-03-19,2788.5967589502225
2024-03-20,2803.6264246674477
2024-03-21,2879.2361742375556
2024-03-22,2859.8372520991757
2024-03-23,2851.7707842323384
2024-03-24,2869.94443431934
2024-03-25,2872.249567660882
2024-03-26,2940.4085006272176
2024-03-27,2925.389127585053
2024-03-28,2890.993098493977
2024-03-29,2879.9286249816764
2024-03-30,2863.0723486956413
2024-03-31,2859.306104953692
2024-04-01,2869.3338731600224
2024-04-02,2876.9951181983606
2024-04-03,2877.9740822920876
2024-04-04,2832.3880194259546
2024-04-05,2844.3629149383128
2024-04-06,2819.221013944831
2024-04-07,2870.4598337546736
2024-04-08,2877.9675834985587
2024-04-09,2845.323673409889
2024-04-10,2866.187065328468
2024-04-11,2891.1482368390607
2024-04-12,2880.1150171613717
2024-04-13,2861.9343143743763
2024-04-14,2857.197946986659
2024-04-15,2882.2739221805973
2024-04-16,2931.5300004066103
2024-04-17,2958.7955703379
2024-04-18,2984.2001306447582
2024-04-19,2999.2297963619835
2024-04-20,3074.8395459320914
2024-04-21,3055.4406237937114
2024-04-22,3047.374155926874
2024-04-23,3065.5478060138757
2024-04-24,3067.8529393554177
2024-04-25,3136.0118723217533
2024-04-26,3120.9924992795886
2024-04-27,3086.5964701885127
2024-04-28,3075.531996676212
2024-04-29,3058.675720390177
2024-04-30,3054.9094766482276
2024-05-01,3064.9372448545582
2024-05-02,3072.5984898928964
2024-05-03,3073.5774539866234
2024-05-04,3027.9913911204903
