Tanggal,Close_interpolated
2024-05-17,-42.36803198156405
2024-05-18,-44.94040175204878
2024-05-19,-47.512771522533505
2024-05-20,-50.08514129301823
2024-05-21,-52.65751106350296
2024-05-22,-55.229880833987686
2024-05-23,-57.80225060447241
2024-05-24,-60.37462037495714
2024-05-25,-62.946990145441866
2024-05-26,-65.51935991592659
2024-05-27,-68.09172968641131
2024-05-28,-70.66409945689604
2024-05-29,-73.23646922738077
2024-05-30,-75.8088389978655
2024-05-31,-78.38120876835022
2024-06-01,-80.95357853883495
2024-06-02,-83.52594830931967
2024-06-03,-86.0983180798044
2024-06-04,-88.67068785028913
2024-06-05,-91.24305762077385
2024-06-06,-93.81542739125858
2024-06-07,-96.38779716174331
2024-06-08,-98.96016693222803
2024-06-09,-101.53253670271276
2024-06-10,-104.10490647319749
2024-06-11,-106.67727624368221
2024-06-12,-109.24964601416694
2024-06-13,-111.82201578465167
2024-06-14,-114.3943855551364
2024-06-15,-116.96675532562112
2024-06-16,-119.53912509610585
2024-06-17,-122.11149486659058
2024-06-18,-124.6838646370753
2024-06-19,-127.25623440756003
2024-06-20,-129.82860417804474
2024-06-21,-132.40097394852947
2024-06-22,-134.9733437190142
2024-06-23,-137.54571348949892
2024-06-24,-140.11808325998365
2024-06-25,-142.69045303046838
2024-06-26,-145.2628228009531
2024-06-27,-147.83519257143783
2024-06-28,-150.40756234192256
2024-06-29,-152.97993211240728
2024-06-30,-155.552301882892
2024-07-01,-158.12467165337674
2024-07-02,-160.69704142386146
2024-07-03,-163.2694111943462
2024-07-04,-165.84178096483092
2024-07-05,-168.41415073531564
2024-07-06,-170.98652050580037
2024-07-07,-173.5588902762851
2024-07-08,-176.13126004676982
2024-07-09,-178.70362981725455
2024-07-10,-181.27599958773928
2024-07-11,-183.848369358224
2024-07-12,-186.42073912870873
2024-07-13,-188.99310889919346
2024-07-14,-191.56547866967819
2024-07-15,-194.1378484401629
2024-07-16,-196.71021821064764
2024-07-17,-199.28258798113237
2024-07-18,-201.8549577516171
2024-07-19,-204.42732752210182
2024-07-20,-206.99969729258655
2024-07-21,-209.57206706307127
2024-07-22,-212.144436833556
2024-07-23,-214.71680660404073
2024-07-24,-217.28917637452545
2024-07-25,-219.86154614501018
2024-07-26,-222.4339159154949
2024-07-27,-225.00628568597963
2024-07-28,-227.57865545646436
2024-07-29,-230.1510252269491
2024-07-30,-232.72339499743381
2024-07-31,-235.29576476791854
2024-08-01,-237.86813453840327
2024-08-02,-240.440504308888
2024-08-03,-243.01287407937272
2024-08-04,-245.58524384985745
2024-08-05,-248.15761362034218
2024-08-06,-250.7299833908269
2024-08-07,-253.30235316131163
2024-08-08,-255.87472293179636
2024-08-09,-258.44709270228105
2024-08-10,-261.0194624727658
2024-08-11,-263.5918322432505
2024-08-12,-266.16420201373523
2024-08-13,-268.73657178421996
2024-08-14,-271.3089415547047
2024-08-15,-273.8813113251894
2024-08-16,-276.45368109567414
2024-08-17,-279.02605086615887
2024-08-18,-281.5984206366436
2024-08-19,-284.1707904071283
2024-08-20,-286.74316017761305
2024-08-21,-289.3155299480978
2024-08-22,-291.8878997185825
2024-08-23,-294.46026948906723
2024-08-24,-297.03263925955196
2024-08-25,-299.6050090300367
2024-08-26,-302.1773788005214
2024-08-27,-304.74974857100614
2024-08-28,-307.32211834149086
2024-08-29,-309.8944881119756
2024-08-30,-312.4668578824603
2024-08-31,-315.03922765294504
2024-09-01,-317.61159742342977
2024-09-02,-320.1839671939145
2024-09-03,-322.7563369643992
2024-09-04,-325.32870673488395
2024-09-05,-327.9010765053687
2024-09-06,-330.4734462758534
2024-09-07,-333.04581604633813
2024-09-08,-335.61818581682286
2024-09-09,-338.1905555873076
2024-09-10,-340.7629253577923
2024-09-11,-343.33529512827704
2024-09-12,-345.90766489876177
2024-09-13,-348.4800346692465
2024-09-14,-351.0524044397312
2024-09-15,-353.62477421021595
2024-09-16,-356.1971439807007
2024-09-17,-358.7695137511854
2024-09-18,-361.3418835216701
2024-09-19,-363.91425329215485
2024-09-20,-366.4866230626396
2024-09-21,-369.0589928331243
2024-09-22,-371.63136260360903
2024-09-23,-374.20373237409376
2024-09-24,-376.7761021445785
2024-09-25,-379.3484719150632
2024-09-26,-381.92084168554794
2024-09-27,-384.49321145603267
2024-09-28,-387.0655812265174
2024-09-29,-389.6379509970021
2024-09-30,-392.21032076748685
2024-10-01,-394.7826905379716
2024-10-02,-397.3550603084563
2024-10-03,-399.92743007894103
2024-10-04,-402.49979984942576
2024-10-05,-405.0721696199105
2024-10-06,-407.6445393903952
2024-10-07,-410.21690916087994
2024-10-08,-412.78927893136466
2024-10-09,-415.3616487018494
2024-10-10,-417.9340184723341
2024-10-11,-420.50638824281884
2024-10-12,-423.07875801330357
2024-10-13,-425.6511277837883
2024-10-14,-428.223497554273
2024-10-15,-430.79586732475775
2024-10-16,-433.3682370952425
2024-10-17,-435.9406068657272
2024-10-18,-438.51297663621193
2024-10-19,-441.08534640669666
2024-10-20,-443.6577161771814
2024-10-21,-446.2300859476661
2024-10-22,-448.80245571815084
2024-10-23,-451.37482548863557
2024-10-24,-453.9471952591203
2024-10-25,-456.519565029605
2024-10-26,-459.09193480008975
2024-10-27,-461.6643045705745
2024-10-28,-464.2366743410592
2024-10-29,-466.8090441115439
2024-10-30,-469.38141388202865
2024-10-31,-471.9537836525134
2024-11-01,-474.5261534229981
2024-11-02,-477.09852319348283
2024-11-03,-479.67089296396756
2024-11-04,-482.2432627344523
2024-11-05,-484.815632504937
2024-11-06,-487.38800227542174
2024-11-07,-489.96037204590647
2024-11-08,-492.5327418163912
2024-11-09,-495.1051115868759
2024-11-10,-497.67748135736065
2024-11-11,-500.2498511278454
2024-11-12,-502.8222208983301
2024-11-13,-505.3945906688148
2024-11-14,-507.96696043929956
2024-11-15,-510.5393302097843
2024-11-16,-513.111699980269
2024-11-17,-515.6840697507537
2024-11-18,-518.2564395212383
2024-11-19,-520.828809291723
2024-11-20,-523.4011790622077
2024-11-21,-525.9735488326924
2024-11-22,-528.545918603177
2024-11-23,-531.1182883736617
2024-11-24,-533.6906581441464
2024-11-25,-536.263027914631
2024-11-26,-538.8353976851157
2024-11-27,-541.4077674556004
2024-11-28,-543.980137226085
2024-11-29,-546.5525069965697
2024-11-30,-549.1248767670544
2024-12-01,-551.6972465375391
2024-12-02,-554.2696163080237
2024-12-03,-556.8419860785084
2024-12-04,-559.4143558489931
2024-12-05,-561.9867256194777
2024-12-06,-564.5590953899624
2024-12-07,-567.1314651604471
2024-12-08,-569.7038349309317
2024-12-09,-572.2762047014164
2024-12-10,-574.8485744719011
2024-12-11,-577.4209442423858
2024-12-12,-579.9933140128704
2024-12-13,-582.5656837833551
2024-12-14,-585.1380535538398
2024-12-15,-587.7104233243244
2024-12-16,-590.2827930948091
2024-12-17,-592.8551628652938
2024-12-18,-595.4275326357784
2024-12-19,-597.9999024062631
2024-12-20,-600.5722721767478
2024-12-21,-603.1446419472325
2024-12-22,-605.7170117177171
2024-12-23,-608.2893814882018
2024-12-24,-610.8617512586865
2024-12-25,-613.4341210291711
2024-12-26,-616.0064907996558
2024-12-27,-618.5788605701405
2024-12-28,-621.1512303406251
2024-12-29,-623.7236001111098
2024-12-30,-626.2959698815945
2024-12-31,-628.8683396520792
