Tanggal,Close_interpolated
2024-01-01,0.6057674901957648
2024-01-02,0.5933328161674475
2024-01-03,0.5821855342565078
2024-01-04,0.5866123513083863
2024-01-05,0.6054311036087013
2024-01-06,0.5903306098994069
2024-01-07,0.5896846618978294
2024-01-08,0.5591680414140974
2024-01-09,0.5548522510045645
2024-01-10,0.5396431179898046
2024-01-11,0.551321742032805
2024-01-12,0.5602146160736917
2024-01-13,0.5427574017580382
2024-01-14,0.525634723047095
2024-01-15,0.507061156688374
2024-01-16,0.49588850381561433
2024-01-17,0.5028812185619853
2024-01-18,0.5062636520141813
2024-01-19,0.5064977695416696
2024-01-20,0.49230200914470473
2024-01-21,0.4924527017458021
2024-01-22,0.48387842894216415
2024-01-23,0.47255602514985845
2024-01-24,0.47881973787835896
2024-01-25,0.4526350720598041
2024-01-26,0.45431590881123024
2024-01-27,0.4567321140565205
2024-01-28,0.4532051507599475
2024-01-29,0.4539285366676555
2024-01-30,0.44896722245266907
2024-01-31,0.43791829983675223
2024-02-01,0.42548362580843496
2024-02-02,0.41433634389749524
2024-02-03,0.4187631609493739
2024-02-04,0.43758191324968876
2024-02-05,0.4224814195403943
2024-02-06,0.4218354715388169
2024-02-07,0.39131885105508485
2024-02-08,0.38700306064555184
2024-02-09,0.37179392763079205
2024-02-10,0.3834725516737925
2024-02-11,0.3923654257146792
2024-02-12,0.3749082113990257
2024-02-13,0.35778553268808244
2024-02-14,0.33921196632936146
2024-02-15,0.32803931345660176
2024-02-16,0.3350320282029727
2024-02-17,0.33841446165516875
2024-02-18,0.3386485791826571
2024-02-19,0.3244528187856922
2024-02-20,0.32460351138678956
2024-02-21,0.3160292385831516
2024-02-22,0.3047068347908459
2024-02-23,0.31097054751934644
2024-02-24,0.2847858817007915
2024-02-25,0.28646671845221766
2024-02-26,0.2888829236975079
2024-02-27,0.28535596040093497
2024-02-28,0.28607934630864296
2024-02-29,0.28111803209365654
2024-03-01,0.27006910947773966
2024-03-02,0.25763443544942244
2024-03-03,0.2464871535384827
2024-03-04,0.2509139705903613
2024-03-05,0.2697327228906762
2024-03-06,0.25463222918138173
2024-03-07,0.2539862811798044
2024-03-08,0.2234696606960723
2024-03-09,0.21915387028653935
2024-03-10,0.20394473727177947
2024-03-11,0.21562336131478
2024-03-12,0.22451623535566667
2024-03-13,0.20705902104001314
2024-03-14,0.18993634232906986
