Tanggal,Close_interpolated
2024-01-01,0.6154675818553431
2024-01-02,0.6156009224549509
2024-01-03,0.6157328394932844
2024-01-04,0.6158633481684654
2024-01-05,0.6159924635163591
2024-01-06,0.6161202004123052
2024-01-07,0.6162465735728332
2024-01-08,0.6163715975573564
2024-01-09,0.6164952867698502
2024-01-10,0.6166176554605114
2024-01-11,0.6167387177273996
2024-01-12,0.616858487518062
2024-01-13,0.6169769786311399
2024-01-14,0.6170942047179584
2024-01-15,0.6172101792840996
2024-01-16,0.6173249156909579
2024-01-17,0.6174384271572803
2024-01-18,0.6175507267606881
2024-01-19,0.6176618274391849
2024-01-20,0.6177717419926458
2024-01-21,0.6178804830842937
2024-01-22,0.6179880632421563
2024-01-23,0.6180944948605114
2024-01-24,0.6181997902013132
2024-01-25,0.6183039613956062
2024-01-26,0.618407020444922
2024-01-27,0.6185089792226626
2024-01-28,0.6186098494754677
2024-01-29,0.6187096428245688
2024-01-30,0.6188083707671271
2024-01-31,0.6189060446775592
2024-02-01,0.6190026758088466
2024-02-02,0.6190982752938327
2024-02-03,0.6191928541465052
2024-02-04,0.6192864232632649
2024-02-05,0.6193789934241816
2024-02-06,0.6194705752942354
2024-02-07,0.6195611794245458
2024-02-08,0.6196508162535873
2024-02-09,0.6197394961083916
2024-02-10,0.6198272292057381
2024-02-11,0.6199140256533302
2024-02-12,0.6199998954509605
2024-02-13,0.6200848484916621
2024-02-14,0.6201688945628494
2024-02-15,0.6202520433474445
2024-02-16,0.6203343044249938
2024-02-17,0.6204156872727713
2024-02-18,0.6204962012668699
2024-02-19,0.6205758556832827
2024-02-20,0.6206546596989707
2024-02-21,0.6207326223929208
2024-02-22,0.6208097527471914
2024-02-23,0.6208860596479471
2024-02-24,0.6209615518864828
2024-02-25,0.6210362381602366
2024-02-26,0.6211101270737912
2024-02-27,0.6211832271398662
2024-02-28,0.6212555467802979
2024-02-29,0.6213270943270103
2024-03-01,0.6213978780229744
2024-03-02,0.6214679060231585
2024-03-03,0.6215371863954672
2024-03-04,0.6216057271216713
2024-03-05,0.621673536098327
2024-03-06,0.6217406211376859
2024-03-07,0.6218069899685952
2024-03-08,0.6218726502373878
2024-03-09,0.6219376095087632
2024-03-10,0.6220018752666595
2024-03-11,0.6220654549151152
2024-03-12,0.6221283557791223
2024-03-13,0.6221905851054703
2024-03-14,0.6222521500635809
2024-03-15,0.6223130577463345
2024-03-16,0.6223733151708867
2024-03-17,0.6224329292794769
2024-03-18,0.6224919069402288
2024-03-19,0.6225502549479407
2024-03-20,0.6226079800248688
2024-03-21,0.6226650888215018
2024-03-22,0.6227215879173269
2024-03-23,0.6227774838215877
2024-03-24,0.6228327829740344
2024-03-25,0.6228874917456658
2024-03-26,0.6229416164394627
2024-03-27,0.6229951632911146
2024-03-28,0.6230481384697383
2024-03-29,0.6231005480785878
2024-03-30,0.6231523981557586
2024-03-31,0.623203694674882
2024-04-01,0.6232544435458147
2024-04-02,0.6233046506153187
2024-04-03,0.6233543216677351
2024-04-04,0.6234034624256509
2024-04-05,0.623452078550558
2024-04-06,0.6235001756435053
2024-04-07,0.6235477592457443
2024-04-08,0.6235948348393676
2024-04-09,0.6236414078479399
2024-04-10,0.6236874836371233
2024-04-11,0.6237330675152958
2024-04-12,0.6237781647341619
2024-04-13,0.6238227804893587
2024-04-14,0.6238669199210538
2024-04-15,0.6239105881145377
2024-04-16,0.6239537901008099
2024-04-17,0.6239965308571579
2024-04-18,0.6240388153077314
2024-04-19,0.6240806483241091
2024-04-20,0.6241220347258604
2024-04-21,0.6241629792810998
2024-04-22,0.6242034867070371
2024-04-23,0.6242435616705206
2024-04-24,0.6242832087885749
2024-04-25,0.6243224326289324
2024-04-26,0.6243612377105596
2024-04-27,0.6243996285041784
2024-04-28,0.6244376094327806
2024-04-29,0.6244751848721373
2024-04-30,0.6245123591513034
2024-05-01,0.6245491365531165
2024-05-02,0.62458552131469
2024-05-03,0.6246215176279011
2024-05-04,0.6246571296398741
2024-05-05,0.6246923614534583
2024-05-06,0.6247272171277001
2024-05-07,0.6247617006783112
2024-05-08,0.624795816078131
2024-05-09,0.6248295672575844
2024-05-10,0.6248629581051347
2024-05-11,0.6248959924677311
2024-05-12,0.6249286741512526
2024-05-13,0.6249610069209461
2024-05-14,0.6249929945018601
2024-05-15,0.6250246405792742
2024-05-16,0.6250559487991233
2024-05-17,0.625086922768418
2024-05-18,0.6251175660556599
2024-05-19,0.6251478821912528
2024-05-20,0.6251778746679095
2024-05-21,0.6252075469410542
2024-05-22,0.6252369024292205
2024-05-23,0.6252659445144452
2024-05-24,0.6252946765426581
2024-05-25,0.6253231018240677
2024-05-26,0.6253512236335419
2024-05-27,0.6253790452109858
2024-05-28,0.625406569761715
2024-05-29,0.6254338004568246
2024-05-30,0.6254607404335548
2024-05-31,0.6254873927956521
2024-06-01,0.625513760613727
2024-06-02,0.6255398469256079
2024-06-03,0.625565654736691
2024-06-04,0.6255911870202863
2024-06-05,0.6256164467179602
2024-06-06,0.6256414367398753
2024-06-07,0.6256661599651241
2024-06-08,0.6256906192420619
2024-06-09,0.6257148173886348
2024-06-10,0.6257387571927038
2024-06-11,0.6257624414123665
2024-06-12,0.6257858727762745
2024-06-13,0.6258090539839485
2024-06-14,0.625831987706088
2024-06-15,0.6258546765848805
2024-06-16,0.6258771232343047
2024-06-17,0.6258993302404323
2024-06-18,0.6259213001617258
2024-06-19,0.625943035529333
2024-06-20,0.6259645388473792
2024-06-21,0.6259858125932551
2024-06-22,0.6260068592179026
2024-06-23,0.6260276811460967
2024-06-24,0.6260482807767257
2024-06-25,0.6260686604830666
2024-06-26,0.6260888226130594
2024-06-27,0.6261087694895769
2024-06-28,0.6261285034106926
2024-06-29,0.6261480266499457
2024-06-30,0.6261673414566027
2024-07-01,0.6261864500559164
2024-07-02,0.626205354649383
2024-07-03,0.6262240574149948
2024-07-04,0.6262425605074918
2024-07-05,0.6262608660586098
2024-07-06,0.6262789761773256
2024-07-07,0.6262968929501007
2024-07-08,0.626314618441121
2024-07-09,0.6263321546925348
2024-07-10,0.6263495037246885
2024-07-11,0.6263666675363586
2024-07-12,0.6263836481049829
2024-07-13,0.6264004473868875
2024-07-14,0.6264170673175126
2024-07-15,0.6264335098116351
2024-07-16,0.6264497767635901
2024-07-17,0.6264658700474881
2024-07-18,0.6264817915174314
2024-07-19,0.6264975430077279
2024-07-20,0.6265131263331017
2024-07-21,0.6265285432889034
2024-07-22,0.6265437956513155
2024-07-23,0.6265588851775581
2024-07-24,0.626573813606091
2024-07-25,0.6265885826568139
2024-07-26,0.6266031940312647
2024-07-27,0.6266176494128154
2024-07-28,0.6266319504668661
2024-07-29,0.6266460988410371
2024-07-30,0.6266600961653579
2024-07-31,0.6266739440524564
2024-08-01,0.6266876440977432
2024-08-02,0.6267011978795965
2024-08-03,0.6267146069595434
2024-08-04,0.6267278728824399
2024-08-05,0.6267409971766489
2024-08-06,0.6267539813542166
2024-08-07,0.6267668269110458
2024-08-08,0.6267795353270694
2024-08-09,0.6267921080664202
2024-08-10,0.6268045465775997
2024-08-11,0.6268168522936448
2024-08-12,0.6268290266322937
2024-08-13,0.6268410709961478
2024-08-14,0.626852986772835
2024-08-15,0.626864775335168
2024-08-16,0.6268764380413038
2024-08-17,0.6268879762348991
2024-08-18,0.6268993912452656
2024-08-19,0.6269106843875233
2024-08-20,0.6269218569627517
2024-08-21,0.6269329102581397
2024-08-22,0.6269438455471342
2024-08-23,0.6269546640895866
2024-08-24,0.6269653671318978
2024-08-25,0.626975955907162
2024-08-26,0.6269864316353089
2024-08-27,0.6269967955232439
2024-08-28,0.6270070487649875
2024-08-29,0.6270171925418124
2024-08-30,0.6270272280223802
2024-08-31,0.6270371563628755
2024-09-01,0.6270469787071394
2024-09-02,0.6270566961868014
2024-09-03,0.627066309921409
2024-09-04,0.627075821018558
2024-09-05,0.6270852305740188
2024-09-06,0.6270945396718636
2024-09-07,0.6271037493845906
2024-09-08,0.6271128607732481
2024-09-09,0.6271218748875563
2024-09-10,0.6271307927660289
2024-09-11,0.6271396154360915
2024-09-12,0.6271483439142017
2024-09-13,0.6271569792059646
2024-09-14,0.6271655223062494
2024-09-15,0.6271739741993044
2024-09-16,0.6271823358588695
2024-09-17,0.6271906082482889
2024-09-18,0.6271987923206221
2024-09-19,0.6272068890187538
2024-09-20,0.6272148992755019
2024-09-21,0.6272228240137256
2024-09-22,0.6272306641464319
2024-09-23,0.6272384205768798
2024-09-24,0.6272460941986855
2024-09-25,0.6272536858959246
2024-09-26,0.6272611965432341
2024-09-27,0.6272686270059136
2024-09-28,0.6272759781400242
2024-09-29,0.6272832507924881
2024-09-30,0.6272904458011854
2024-10-01,0.6272975639950507
2024-10-02,0.627304606194169
2024-10-03,0.6273115732098699
2024-10-04,0.6273184658448211
2024-10-05,0.6273252848931212
2024-10-06,0.6273320311403907
2024-10-07,0.6273387053638625
2024-10-08,0.6273453083324718
2024-10-09,0.627351840806945
2024-10-10,0.6273583035398861
2024-10-11,0.6273646972758649
2024-10-12,0.6273710227515015
2024-10-13,0.6273772806955523
2024-10-14,0.6273834718289929
2024-10-15,0.6273895968651022
2024-10-16,0.6273956565095434
2024-10-17,0.6274016514604467
2024-10-18,0.6274075824084882
2024-10-19,0.6274134500369708
2024-10-20,0.6274192550219022
2024-10-21,0.627424998032073
2024-10-22,0.6274306797291335
2024-10-23,0.6274363007676704
2024-10-24,0.6274418617952819
2024-10-25,0.6274473634526523
2024-10-26,0.6274528063736258
2024-10-27,0.6274581911852797
2024-10-28,0.6274635185079965
2024-10-29,0.6274687889555355
2024-10-30,0.6274740031351033
2024-10-31,0.627479161647424
2024-11-01,0.6274842650868082
2024-11-02,0.6274893140412215
2024-11-03,0.6274943090923527
2024-11-04,0.6274992508156799
2024-11-05,0.6275041397805377
2024-11-06,0.627508976550182
2024-11-07,0.6275137616818558
2024-11-08,0.6275184957268525
2024-11-09,0.6275231792305802
2024-11-10,0.6275278127326238
2024-11-11,0.6275323967668077
2024-11-12,0.627536931861257
2024-11-13,0.6275414185384588
2024-11-14,0.6275458573153215
2024-11-15,0.6275502487032355
2024-11-16,0.6275545932081312
2024-11-17,0.6275588913305377
2024-11-18,0.6275631435656402
2024-11-19,0.6275673504033377
2024-11-20,0.6275715123282984
2024-11-21,0.6275756298200167
2024-11-22,0.6275797033528674
2024-11-23,0.627583733396161
2024-11-24,0.6275877204141977
2024-11-25,0.6275916648663205
2024-11-26,0.6275955672069685
2024-11-27,0.6275994278857293
2024-11-28,0.6276032473473905
2024-11-29,0.6276070260319911
2024-11-30,0.6276107643748723
2024-12-01,0.6276144628067272
2024-12-02,0.6276181217536513
2024-12-03,0.6276217416371905
2024-12-04,0.6276253228743908
2024-12-05,0.6276288658778452
2024-12-06,0.6276323710557421
2024-12-07,0.6276358388119121
2024-12-08,0.6276392695458742
2024-12-09,0.6276426636528823
2024-12-10,0.6276460215239704
2024-12-11,0.6276493435459979
2024-12-12,0.6276526301016938
2024-12-13,0.6276558815697013
2024-12-14,0.627659098324621
2024-12-15,0.6276622807370542
2024-12-16,0.6276654291736459
2024-12-17,0.6276685439971262
2024-12-18,0.6276716255663533
2024-12-19,0.6276746742363535
2024-12-20,0.6276776903583634
2024-12-21,0.6276806742798695
2024-12-22,0.6276836263446485
2024-12-23,0.6276865468928067
2024-12-24,0.6276894362608196
2024-12-25,0.6276922947815707
2024-12-26,0.627695122784389
2024-12-27,0.627697920595088
2024-12-28,0.6277006885360026
2024-12-29,0.6277034269260264
2024-12-30,0.6277061360806485
2024-12-31,0.6277088163119898
