Tanggal,Close_interpolated
2024-01-01,101.16655699999271
2024-01-02,100.82729299998542
2024-01-03,100.48802899997813
2024-01-04,100.14876499997084
2024-01-05,99.80950099996355
2024-01-06,99.47023699995626
2024-01-07,99.13097299994897
2024-01-08,98.79170899994168
2024-01-09,98.45244499993439
2024-01-10,98.1131809999271
2024-01-11,97.7739169999198
2024-01-12,97.43465299991252
2024-01-13,97.09538899990523
2024-01-14,96.75612499989793
2024-01-15,96.41686099989064
2024-01-16,96.07759699988335
2024-01-17,95.73833299987606
2024-01-18,95.39906899986877
2024-01-19,95.05980499986148
2024-01-20,94.7205409998542
2024-01-21,94.3812769998469
2024-01-22,94.04201299983961
2024-01-23,93.70274899983232
2024-01-24,93.36348499982503
2024-01-25,93.02422099981774
2024-01-26,92.68495699981045
2024-01-27,92.34569299980316
2024-01-28,92.00642899979587
2024-01-29,91.66716499978858
2024-01-30,91.32790099978129
2024-01-31,90.988636999774
2024-02-01,90.64937299976671
2024-02-02,90.31010899975942
2024-02-03,89.97084499975213
2024-02-04,89.63158099974484
2024-02-05,89.29231699973755
2024-02-06,88.95305299973026
2024-02-07,88.61378899972297
2024-02-08,88.27452499971568
2024-02-09,87.93526099970839
2024-02-10,87.5959969997011
2024-02-11,87.25673299969381
2024-02-12,86.91746899968652
2024-02-13,86.57820499967923
2024-02-14,86.23894099967194
2024-02-15,85.89967699966465
2024-02-16,85.56041299965736
2024-02-17,85.22114899965007
2024-02-18,84.88188499964278
2024-02-19,84.54262099963549
2024-02-20,84.2033569996282
2024-02-21,83.86409299962091
2024-02-22,83.52482899961362
2024-02-23,83.18556499960633
2024-02-24,82.84630099959904
2024-02-25,82.50703699959175
2024-02-26,82.16777299958446
2024-02-27,81.82850899957717
2024-02-28,81.48924499956988
2024-02-29,81.14998099956259
2024-03-01,80.8107169995553
2024-03-02,80.471452999548
2024-03-03,80.13218899954072
2024-03-04,79.79292499953343
2024-03-05,79.45366099952614
2024-03-06,79.11439699951885
2024-03-07,78.77513299951156
2024-03-08,78.43586899950427
2024-03-09,78.09660499949698
2024-03-10,77.75734099948968
2024-03-11,77.4180769994824
2024-03-12,77.0788129994751
2024-03-13,76.73954899946781
2024-03-14,76.40028499946052
2024-03-15,76.06102099945323
2024-03-16,75.72175699944594
2024-03-17,75.38249299943865
2024-03-18,75.04322899943136
2024-03-19,74.70396499942407
2024-03-20,74.36470099941678
2024-03-21,74.0254369994095
2024-03-22,73.6861729994022
2024-03-23,73.34690899939491
2024-03-24,73.00764499938762
2024-03-25,72.66838099938033
2024-03-26,72.32911699937304
2024-03-27,71.98985299936575
2024-03-28,71.65058899935846
2024-03-29,71.31132499935117
2024-03-30,70.97206099934388
2024-03-31,70.63279699933659
2024-04-01,70.2935329993293
2024-04-02,69.95426899932201
2024-04-03,69.61500499931472
2024-04-04,69.27574099930743
2024-04-05,68.93647699930014
2024-04-06,68.59721299929285
2024-04-07,68.25794899928556
2024-04-08,67.91868499927827
2024-04-09,67.57942099927098
2024-04-10,67.24015699926369
2024-04-11,66.9008929992564
2024-04-12,66.56162899924911
2024-04-13,66.22236499924182
2024-04-14,65.88310099923453
2024-04-15,65.54383699922724
2024-04-16,65.20457299921995
2024-04-17,64.86530899921266
2024-04-18,64.52604499920537
2024-04-19,64.18678099919808
2024-04-20,63.84751699919079
2024-04-21,63.5082529991835
2024-04-22,63.16898899917621
2024-04-23,62.82972499916892
2024-04-24,62.49046099916163
2024-04-25,62.15119699915434
2024-04-26,61.81193299914705
2024-04-27,61.472668999139756
2024-04-28,61.133404999132466
2024-04-29,60.794140999125176
2024-04-30,60.454876999117886
2024-05-01,60.115612999110596
2024-05-02,59.776348999103305
2024-05-03,59.437084999096015
2024-05-04,59.097820999088725
2024-05-05,58.758556999081435
2024-05-06,58.419292999074145
2024-05-07,58.080028999066855
2024-05-08,57.740764999059564
2024-05-09,57.401500999052274
2024-05-10,57.062236999044984
2024-05-11,56.722972999037694
2024-05-12,56.383708999030404
2024-05-13,56.04444499902311
2024-05-14,55.70518099901582
2024-05-15,55.36591699900853
2024-05-16,55.02665299900124
2024-05-17,54.68738899899395
2024-05-18,54.34812499898666
2024-05-19,54.00886099897937
2024-05-20,53.66959699897208
2024-05-21,53.33033299896479
2024-05-22,52.9910689989575
2024-05-23,52.65180499895021
2024-05-24,52.31254099894292
2024-05-25,51.97327699893563
2024-05-26,51.63401299892834
2024-05-27,51.29474899892105
2024-05-28,50.95548499891376
2024-05-29,50.61622099890647
2024-05-30,50.27695699889918
2024-05-31,49.93769299889189
2024-06-01,49.5984289988846
2024-06-02,49.25916499887731
2024-06-03,48.91990099887002
2024-06-04,48.58063699886273
2024-06-05,48.24137299885544
2024-06-06,47.90210899884815
2024-06-07,47.56284499884086
2024-06-08,47.22358099883357
2024-06-09,46.88431699882628
2024-06-10,46.54505299881899
2024-06-11,46.2057889988117
2024-06-12,45.86652499880441
2024-06-13,45.52726099879712
2024-06-14,45.18799699878983
2024-06-15,44.84873299878254
2024-06-16,44.50946899877525
2024-06-17,44.17020499876796
2024-06-18,43.83094099876067
2024-06-19,43.49167699875338
2024-06-20,43.15241299874609
2024-06-21,42.8131489987388
2024-06-22,42.473884998731506
2024-06-23,42.134620998724216
2024-06-24,41.795356998716926
2024-06-25,41.456092998709636
