Tanggal,Close_interpolated
2024-01-01,41800.78728599993
2024-01-02,41937.43453206534
2024-01-03,42496.389886105884
2024-01-04,42881.076504641416
2024-01-05,42511.757334248105
2024-01-06,42234.875738084345
2024-01-07,42359.2178908804
2024-01-08,42251.55273420246
2024-01-09,42273.5302508854
2024-01-10,41759.21640678599
2024-01-11,42573.206049400906
2024-01-12,43309.02412990223
2024-01-13,43235.89970782391
2024-01-14,43237.69515826051
2024-01-15,42658.99748832399
2024-01-16,42514.054466636466
2024-01-17,43374.999349378624
2024-01-18,43948.357585032114
2024-01-19,44654.55128040757
2024-01-20,44514.49383280854
2024-01-21,45358.38883344374
2024-01-22,45197.9799206314
2024-01-23,45149.41460717302
2024-01-24,45311.10038378023
2024-01-25,45154.86103664275
2024-01-26,45945.54489664808
2024-01-27,46027.53286133003
2024-01-28,45833.685095702975
2024-01-29,45812.107023335404
2024-01-30,45799.870022652336
2024-01-31,45618.43955286341
2024-02-01,45755.08679892881
2024-02-02,46314.04215296936
2024-02-03,46698.72877150489
2024-02-04,46329.40960111158
2024-02-05,46052.52800494782
2024-02-06,46176.87015774388
2024-02-07,46069.20500106593
2024-02-08,46091.18251774888
2024-02-09,45576.868673649464
2024-02-10,46390.858316264384
2024-02-11,47126.6763967657
2024-02-12,47053.55197468738
2024-02-13,47055.34742512398
2024-02-14,46476.64975518747
2024-02-15,46331.70673349994
2024-02-16,47192.651616242096
2024-02-17,47766.009851895586
2024-02-18,48472.20354727104
2024-02-19,48332.14609967202
2024-02-20,49176.041100307215
2024-02-21,49015.63218749487
2024-02-22,48967.06687403649
2024-02-23,49128.752650643706
2024-02-24,48972.513303506224
2024-02-25,49763.19716351156
2024-02-26,49845.1851281935
2024-02-27,49651.33736256645
2024-02-28,49629.759290198876
2024-02-29,49617.522289515815
2024-03-01,49436.091819726884
2024-03-02,49572.73906579228
2024-03-03,50131.694419832835
2024-03-04,50516.38103836837
2024-03-05,50147.061867975055
2024-03-06,49870.18027181129
2024-03-07,49994.52242460735
2024-03-08,49886.85726792941
2024-03-09,49908.83478461235
2024-03-10,49394.520940512935
2024-03-11,50208.510583127856
2024-03-12,50944.328663629174
2024-03-13,50871.20424155086
2024-03-14,50872.999691987454
2024-03-15,50294.30202205094
2024-03-16,50149.35900036341
2024-03-17,51010.303883105575
2024-03-18,51583.66211875906
2024-03-19,52289.85581413452
2024-03-20,52149.79836653549
2024-03-21,52993.69336717069
2024-03-22,52833.28445435834
2024-03-23,52784.71914089997
2024-03-24,52946.40491750718
2024-03-25,52790.165570369696
2024-03-26,53580.849430375034
2024-03-27,53662.83739505698
2024-03-28,53468.989629429925
2024-03-29,53447.41155706235
2024-03-30,53435.17455637929
2024-03-31,53253.744086590355
2024-04-01,53390.39133265576
2024-04-02,53949.346686696306
2024-04-03,54334.03330523184
2024-04-04,53964.71413483853
2024-04-05,53687.83253867477
2024-04-06,53812.17469147082
2024-04-07,53704.50953479288
2024-04-08,53726.48705147582
2024-04-09,53212.173207376414
2024-04-10,54026.16284999133
2024-04-11,54761.98093049266
2024-04-12,54688.856508414334
2024-04-13,54690.651958850925
2024-04-14,54111.954288914414
2024-04-15,53967.01126722689
2024-04-16,54827.956149969046
2024-04-17,55401.31438562253
2024-04-18,56107.50808099799
2024-04-19,55967.45063339897
2024-04-20,56811.345634034165
2024-04-21,56650.93672122181
2024-04-22,56602.37140776344
2024-04-23,56764.05718437065
2024-04-24,56607.817837233175
2024-04-25,57398.501697238506
2024-04-26,57480.48966192045
2024-04-27,57286.6418962934
2024-04-28,57265.063823925826
2024-04-29,57252.82682324276
2024-04-30,57071.396353453834
2024-05-01,57208.04359951923
2024-05-02,57766.99895355978
2024-05-03,58151.68557209531
2024-05-04,57782.366401702006
2024-05-05,57505.48480553824
2024-05-06,57629.82695833429
2024-05-07,57522.16180165635
2024-05-08,57544.1393183393
2024-05-09,57029.825474239886
2024-05-10,57843.8151168548
2024-05-11,58579.63319735613
2024-05-12,58506.50877527781
2024-05-13,58508.304225714404
2024-05-14,57929.606555777886
2024-05-15,57784.66353409036
2024-05-16,58645.608416832525
2024-05-17,59218.96665248601
2024-05-18,59925.16034786146
2024-05-19,59785.10290026244
2024-05-20,60628.99790089764
2024-05-21,60468.588988085285
2024-05-22,60420.023674626915
2024-05-23,60581.70945123413
2024-05-24,60425.47010409665
2024-05-25,61216.15396410198
2024-05-26,61298.14192878392
2024-05-27,61104.294163156876
2024-05-28,61082.7160907893
2024-05-29,61070.47909010623
2024-05-30,60889.048620317306
2024-05-31,61025.69586638271
2024-06-01,61584.65122042326
2024-06-02,61969.33783895878
2024-06-03,61600.01866856548
2024-06-04,61323.13707240172
2024-06-05,61447.47922519777
2024-06-06,61339.81406851982
2024-06-07,61361.79158520277
2024-06-08,60847.47774110336
2024-06-09,61661.46738371827
2024-06-10,62397.2854642196
2024-06-11,62324.161042141284
2024-06-12,62325.956492577876
2024-06-13,61747.25882264136
2024-06-14,61602.31580095383
2024-06-15,62463.260683696
2024-06-16,63036.61891934948
2024-06-17,63742.812614724935
2024-06-18,63602.75516712591
2024-06-19,64446.650167761116
2024-06-20,64286.24125494876
2024-06-21,64237.675941490386
2024-06-22,64399.3617180976
2024-06-23,64243.122370960125
2024-06-24,65033.806230965456
2024-06-25,65115.794195647395
2024-06-26,64921.94643002035
2024-06-27,64900.36835765278
2024-06-28,64888.13135696971
2024-06-29,64706.70088718078
2024-06-30,64843.34813324618
2024-07-01,65402.30348728673
2024-07-02,65786.99010582225
2024-07-03,65417.67093542895
2024-07-04,65140.78933926519
2024-07-05,65265.13149206125
2024-07-06,65157.466335383295
2024-07-07,65179.443852066244
2024-07-08,64665.130007966836
2024-07-09,65479.11965058174
2024-07-10,66214.93773108308
2024-07-11,66141.81330900476
2024-07-12,66143.60875944135
2024-07-13,65564.91108950485
2024-07-14,65419.9680678173
2024-07-15,66280.91295055946
2024-07-16,66854.27118621297
2024-07-17,67560.46488158841
2024-07-18,67420.40743398939
2024-07-19,68264.30243462458
2024-07-20,68103.89352181224
2024-07-21,68055.32820835385
2024-07-22,68217.01398496107
2024-07-23,68060.7746378236
2024-07-24,68851.45849782893
2024-07-25,68933.44646251087
2024-07-26,68739.59869688381
2024-07-27,68718.02062451624
2024-07-28,68705.78362383318
2024-07-29,68524.35315404425
2024-07-30,68661.00040010965
2024-07-31,69219.9557541502
2024-08-01,69604.64237268573
2024-08-02,69235.32320229242
2024-08-03,68958.44160612866
2024-08-04,69082.78375892472
2024-08-05,68975.11860224676
2024-08-06,68997.09611892972
2024-08-07,68482.7822748303
2024-08-08,69296.77191744522
2024-08-09,70032.58999794656
2024-08-10,69959.46557586823
2024-08-11,69961.26102630483
2024-08-12,69382.56335636832
2024-08-13,69237.62033468077
2024-08-14,70098.56521742293
2024-08-15,70671.92345307644
2024-08-16,71378.11714845189
2024-08-17,71238.05970085286
2024-08-18,72081.95470148805
2024-08-19,71921.5457886757
2024-08-20,71872.98047521734
2024-08-21,72034.66625182454
2024-08-22,71878.42690468708
2024-08-23,72669.1107646924
2024-08-24,72751.09872937434
2024-08-25,72557.25096374728
2024-08-26,72535.67289137971
2024-08-27,72523.43589069667
2024-08-28,72342.00542090774
2024-08-29,72478.65266697312
2024-08-30,73037.60802101367
2024-08-31,73422.2946395492
2024-09-01,73052.97546915589
2024-09-02,72776.09387299213
2024-09-03,72900.43602578819
2024-09-04,72792.77086911023
2024-09-05,72814.7483857932
2024-09-06,72300.43454169377
2024-09-07,73114.4241843087
2024-09-08,73850.24226481003
2024-09-09,73777.1178427317
2024-09-10,73778.9132931683
2024-09-11,73200.2156232318
2024-09-12,73055.27260154425
2024-09-13,73916.2174842864
2024-09-14,74489.57571993991
2024-09-15,75195.76941531536
2024-09-16,75055.71196771634
2024-09-17,75899.60696835152
2024-09-18,75739.19805553918
2024-09-19,75690.63274208081
2024-09-20,75852.31851868801
2024-09-21,75696.07917155055
2024-09-22,76486.76303155588
2024-09-23,76568.75099623781
2024-09-24,76374.90323061077
2024-09-25,76353.32515824318
2024-09-26,76341.08815756014
2024-09-27,76159.6576877712
2024-09-28,76296.3049338366
2024-09-29,76855.26028787714
2024-09-30,77239.94690641268
2024-10-01,76870.62773601936
2024-10-02,76593.74613985562
2024-10-03,76718.08829265166
2024-10-04,76610.4231359737
2024-10-05,76632.40065265668
2024-10-06,76118.08680855724
2024-10-07,76932.07645117216
2024-10-08,77667.8945316735
2024-10-09,77594.77010959518
2024-10-10,77596.56556003177
2024-10-11,77017.86789009527
2024-10-12,76872.92486840772
2024-10-13,77733.86975114989
2024-10-14,78307.22798680338
2024-10-15,79013.42168217884
2024-10-16,78873.36423457981
2024-10-17,79717.259235215
2024-10-18,79556.85032240265
2024-10-19,79508.28500894428
2024-10-20,79669.97078555149
2024-10-21,79513.73143841403
2024-10-22,80304.41529841935
2024-10-23,80386.4032631013
2024-10-24,80192.55549747424
2024-10-25,80170.97742510666
2024-10-26,80158.74042442361
2024-10-27,79977.30995463468
2024-10-28,80113.95720070007
2024-10-29,80672.91255474061
2024-10-30,81057.59917327615
2024-10-31,80688.28000288284
2024-11-01,80411.39840671909
2024-11-02,80535.74055951514
2024-11-03,80428.07540283719
2024-11-04,80450.05291952015
2024-11-05,79935.73907542072
2024-11-06,80749.72871803564
2024-11-07,81485.54679853698
2024-11-08,81412.42237645865
2024-11-09,81414.21782689526
2024-11-10,80835.52015695874
2024-11-11,80690.5771352712
2024-11-12,81551.52201801336
2024-11-13,82124.88025366685
2024-11-14,82831.07394904231
2024-11-15,82691.01650144329
2024-11-16,83534.91150207847
2024-11-17,83374.50258926612
2024-11-18,83325.93727580775
2024-11-19,83487.62305241496
2024-11-20,83331.3837052775
2024-11-21,84122.06756528282
2024-11-22,84204.05552996477
2024-11-23,84010.20776433771
2024-11-24,83988.62969197013
2024-11-25,83976.39269128708
2024-11-26,83794.96222149815
2024-11-27,83931.60946756354
2024-11-28,84490.5648216041
2024-11-29,84875.25144013962
2024-11-30,84505.93226974632
2024-12-01,84229.05067358256
2024-12-02,84353.39282637861
