Tanggal,Close_interpolated
2024-03-12,41466.368341362555
2024-03-13,41456.22532250948
2024-03-14,41446.08230365641
2024-03-15,41435.93928480334
2024-03-16,41425.79626595027
2024-03-17,41415.653247097194
2024-03-18,41405.51022824412
2024-03-19,41395.36720939105
2024-03-20,41385.22419053798
2024-03-21,41375.081171684906
2024-03-22,41364.93815283183
2024-03-23,41354.79513397876
2024-03-24,41344.65211512569
2024-03-25,41334.50909627262
2024-03-26,41324.366077419545
2024-03-27,41314.22305856647
2024-03-28,41304.0800397134
2024-03-29,41293.93702086033
2024-03-30,41283.79400200726
2024-03-31,41273.650983154184
2024-04-01,41263.50796430111
2024-04-02,41253.36494544804
2024-04-03,41243.22192659497
2024-04-04,41233.078907741896
2024-04-05,41222.935888888824
2024-04-06,41212.79287003575
2024-04-07,41202.64985118268
2024-04-08,41192.50683232961
2024-04-09,41182.363813476535
2024-04-10,41172.22079462346
2024-04-11,41162.07777577039
2024-04-12,41151.93475691732
2024-04-13,41141.79173806425
2024-04-14,41131.648719211174
2024-04-15,41121.5057003581
2024-04-16,41111.36268150503
2024-04-17,41101.21966265196
2024-04-18,41091.076643798886
2024-04-19,41080.933624945814
2024-04-20,41070.79060609274
2024-04-21,41060.64758723967
2024-04-22,41050.5045683866
2024-04-23,41040.361549533525
2024-04-24,41030.21853068045
2024-04-25,41020.07551182738
2024-04-26,41009.93249297431
2024-04-27,40999.78947412124
2024-04-28,40989.646455268165
2024-04-29,40979.50343641509
2024-04-30,40969.36041756202
2024-05-01,40959.21739870895
2024-05-02,40949.074379855876
2024-05-03,40938.931361002804
2024-05-04,40928.78834214973
2024-05-05,40918.64532329666
2024-05-06,40908.50230444359
2024-05-07,40898.359285590515
2024-05-08,40888.21626673744
2024-05-09,40878.07324788437
2024-05-10,40867.9302290313
2024-05-11,40857.78721017823
2024-05-12,40847.644191325155
2024-05-13,40837.50117247208
2024-05-14,40827.35815361901
2024-05-15,40817.21513476594
2024-05-16,40807.072115912866
2024-05-17,40796.929097059794
2024-05-18,40786.78607820672
2024-05-19,40776.64305935365
2024-05-20,40766.50004050058
2024-05-21,40756.357021647505
2024-05-22,40746.21400279443
2024-05-23,40736.07098394136
2024-05-24,40725.92796508829
2024-05-25,40715.78494623522
2024-05-26,40705.641927382145
2024-05-27,40695.49890852907
2024-05-28,40685.355889676
2024-05-29,40675.21287082293
2024-05-30,40665.069851969856
2024-05-31,40654.926833116784
2024-06-01,40644.78381426371
2024-06-02,40634.64079541064
2024-06-03,40624.49777655757
2024-06-04,40614.354757704496
2024-06-05,40604.21173885142
2024-06-06,40594.06871999835
2024-06-07,40583.92570114528
2024-06-08,40573.78268229221
2024-06-09,40563.639663439135
2024-06-10,40553.49664458606
2024-06-11,40543.35362573299
2024-06-12,40533.21060687992
2024-06-13,40523.067588026846
2024-06-14,40512.924569173774
2024-06-15,40502.7815503207
2024-06-16,40492.63853146763
2024-06-17,40482.49551261456
2024-06-18,40472.352493761486
2024-06-19,40462.20947490841
2024-06-20,40452.06645605534
2024-06-21,40441.92343720227
2024-06-22,40431.7804183492
2024-06-23,40421.637399496125
2024-06-24,40411.49438064305
2024-06-25,40401.35136178998
2024-06-26,40391.20834293691
2024-06-27,40381.06532408384
2024-06-28,40370.922305230764
2024-06-29,40360.77928637769
2024-06-30,40350.63626752462
2024-07-01,40340.49324867155
2024-07-02,40330.350229818476
2024-07-03,40320.207210965404
2024-07-04,40310.06419211233
2024-07-05,40299.92117325926
2024-07-06,40289.77815440619
2024-07-07,40279.635135553115
2024-07-08,40269.49211670004
2024-07-09,40259.34909784697
2024-07-10,40249.2060789939
2024-07-11,40239.06306014083
2024-07-12,40228.920041287754
2024-07-13,40218.77702243468
2024-07-14,40208.63400358161
2024-07-15,40198.49098472854
2024-07-16,40188.347965875466
2024-07-17,40178.204947022394
2024-07-18,40168.06192816932
2024-07-19,40157.91890931625
2024-07-20,40147.77589046318
2024-07-21,40137.632871610105
2024-07-22,40127.48985275703
2024-07-23,40117.34683390396
2024-07-24,40107.20381505089
2024-07-25,40097.06079619782
2024-07-26,40086.917777344745
2024-07-27,40076.77475849167
2024-07-28,40066.6317396386
2024-07-29,40056.48872078553
2024-07-30,40046.345701932456
2024-07-31,40036.202683079384
2024-08-01,40026.05966422631
2024-08-02,40015.91664537324
2024-08-03,40005.77362652017
2024-08-04,39995.630607667095
2024-08-05,39985.48758881402
2024-08-06,39975.34456996095
2024-08-07,39965.20155110788
2024-08-08,39955.05853225481
2024-08-09,39944.915513401735
2024-08-10,39934.77249454866
2024-08-11,39924.62947569559
2024-08-12,39914.48645684252
2024-08-13,39904.343437989446
2024-08-14,39894.200419136374
2024-08-15,39884.0574002833
2024-08-16,39873.91438143023
2024-08-17,39863.77136257716
2024-08-18,39853.628343724085
2024-08-19,39843.48532487101
2024-08-20,39833.34230601794
2024-08-21,39823.19928716487
2024-08-22,39813.0562683118
2024-08-23,39802.913249458725
2024-08-24,39792.77023060565
2024-08-25,39782.62721175258
2024-08-26,39772.48419289951
2024-08-27,39762.341174046436
2024-08-28,39752.198155193364
2024-08-29,39742.05513634029
2024-08-30,39731.91211748722
2024-08-31,39721.76909863415
2024-09-01,39711.626079781076
2024-09-02,39701.483060928
2024-09-03,39691.34004207493
2024-09-04,39681.19702322186
2024-09-05,39671.05400436879
2024-09-06,39660.910985515715
2024-09-07,39650.76796666264
2024-09-08,39640.62494780957
2024-09-09,39630.4819289565
2024-09-10,39620.338910103426
2024-09-11,39610.195891250354
2024-09-12,39600.05287239728
2024-09-13,39589.90985354421
2024-09-14,39579.76683469114
2024-09-15,39569.623815838066
2024-09-16,39559.48079698499
2024-09-17,39549.33777813192
2024-09-18,39539.19475927885
2024-09-19,39529.05174042578
2024-09-20,39518.908721572705
2024-09-21,39508.76570271963
2024-09-22,39498.62268386656
2024-09-23,39488.47966501349
2024-09-24,39478.33664616042
2024-09-25,39468.193627307344
2024-09-26,39458.05060845427
2024-09-27,39447.9075896012
2024-09-28,39437.76457074813
2024-09-29,39427.621551895056
2024-09-30,39417.47853304198
2024-10-01,39407.33551418891
2024-10-02,39397.19249533584
2024-10-03,39387.04947648277
2024-10-04,39376.906457629695
2024-10-05,39366.76343877662
2024-10-06,39356.62041992355
2024-10-07,39346.47740107048
2024-10-08,39336.33438221741
2024-10-09,39326.191363364334
2024-10-10,39316.04834451126
2024-10-11,39305.90532565819
2024-10-12,39295.76230680512
2024-10-13,39285.619287952046
2024-10-14,39275.476269098974
2024-10-15,39265.3332502459
2024-10-16,39255.19023139283
2024-10-17,39245.04721253976
2024-10-18,39234.904193686685
2024-10-19,39224.76117483361
2024-10-20,39214.61815598054
2024-10-21,39204.47513712747
2024-10-22,39194.3321182744
2024-10-23,39184.189099421324
2024-10-24,39174.04608056825
2024-10-25,39163.90306171518
2024-10-26,39153.76004286211
2024-10-27,39143.617024009036
2024-10-28,39133.474005155964
2024-10-29,39123.33098630289
2024-10-30,39113.18796744982
2024-10-31,39103.04494859675
2024-11-01,39092.901929743675
2024-11-02,39082.7589108906
2024-11-03,39072.61589203753
2024-11-04,39062.47287318446
2024-11-05,39052.32985433139
2024-11-06,39042.186835478315
2024-11-07,39032.04381662524
2024-11-08,39021.90079777217
2024-11-09,39011.7577789191
2024-11-10,39001.614760066026
2024-11-11,38991.471741212954
2024-11-12,38981.32872235988
2024-11-13,38971.18570350681
2024-11-14,38961.04268465374
2024-11-15,38950.899665800665
2024-11-16,38940.75664694759
2024-11-17,38930.61362809452
2024-11-18,38920.47060924145
2024-11-19,38910.32759038838
2024-11-20,38900.184571535305
2024-11-21,38890.04155268223
2024-11-22,38879.89853382916
2024-11-23,38869.75551497609
2024-11-24,38859.612496123016
2024-11-25,38849.469477269944
2024-11-26,38839.32645841687
2024-11-27,38829.1834395638
2024-11-28,38819.04042071073
2024-11-29,38808.897401857655
2024-11-30,38798.75438300458
2024-12-01,38788.61136415151
2024-12-02,38778.46834529844
2024-12-03,38768.32532644537
2024-12-04,38758.182307592295
2024-12-05,38748.03928873922
2024-12-06,38737.89626988615
2024-12-07,38727.75325103308
2024-12-08,38717.610232180006
2024-12-09,38707.467213326934
2024-12-10,38697.32419447386
2024-12-11,38687.18117562079
2024-12-12,38677.03815676772
2024-12-13,38666.895137914646
2024-12-14,38656.75211906157
2024-12-15,38646.6091002085
2024-12-16,38636.46608135543
2024-12-17,38626.32306250236
2024-12-18,38616.180043649285
2024-12-19,38606.03702479621
2024-12-20,38595.89400594314
2024-12-21,38585.75098709007
2024-12-22,38575.607968237
2024-12-23,38565.464949383924
2024-12-24,38555.32193053085
2024-12-25,38545.17891167778
2024-12-26,38535.03589282471
2024-12-27,38524.892873971636
2024-12-28,38514.74985511856
2024-12-29,38504.60683626549
2024-12-30,38494.46381741242
2024-12-31,38484.32079855935
